,Datetime,Permalink,Text,Username,Favorites,Retweets,Geo,Hashtags,Engagements,Polarity,Subjectivity,NB-Positive Probability,NB-Negative Probability,NB-Sentiment Score
47,2020-05-07 14:11:29+00:00,https://twitter.com/RickyCh09344046/status/1258399053873844225,Delta calls and Tesla puts day trades look to exit delta soon and Tesla hold and watch for news ,RickyCh09344046,0,0,,,0,0.0,0.0,0.6500772053106161,0.3499227946893851,0.300154410621231
48,2020-05-07 14:07:26+00:00,https://twitter.com/Sunrun/status/1258398037661020163,"BIG NEWS: Sunrun is helping Americans take control of their home energy. You can now backup your entire home with Tesla Powerwall -- ensuring power to your home office, kitchen, and everything your family needs to stay safe &amp; comfortable during blackouts. https://sun.run/2vk",Sunrun,170,47,,,217,0.16666666666666666,0.4083333333333334,0.9818337786576015,0.018166221342399234,0.9636675573152023
49,2020-05-07 13:53:33+00:00,https://twitter.com/Tesmanian_com/status/1258394542379724800,Tesla Battery Day Expectations: Terafactories and Fremont's Battery Cell Production Line https://www.tesmanian.com/blogs/tesmanian-blog/tesla-battery-day-terafactory-gigafactory-fremont?utm_source=dlvr.it&amp;utm_medium=twitter,Tesmanian_com,71,15,,,86,0.0,0.0,0.8455220523194973,0.15447794768050152,0.6910441046389958
50,2020-05-07 13:40:39+00:00,https://twitter.com/energy_macro/status/1258391297095655425,#Tesla halts all production but stocks keep roaring ,energy_macro,0,0,,#Tesla,0,0.0,0.0,0.8276990787496975,0.17230092125030275,0.6553981574993948
51,2020-05-07 12:52:25+00:00,https://twitter.com/PineyMcknuckle/status/1258379157727318017,smart money is shorting Tesla before this appearance ,PineyMcknuckle,29,6,,,35,0.0,0.0,0.6090555553796401,0.3909444446203623,0.21811111075927775
52,2020-05-07 10:36:20+00:00,https://twitter.com/jorin_hicks/status/1258344910903640064,"""All red 'Rari, pussy nigga, not no Tesla All red 'Rari got the sauce, it look like ketchup Big Bs, bitch, big Blood, I throw the set up Really from the streets, you lil' niggas playin' dress-up"" - Trippie Redd pic.twitter.com/vfqOu29qlO",jorin_hicks,0,0,,,0,0.04,0.08,0.009330688425824695,0.9906693115741756,-0.9813386231483509
53,2020-05-07 06:50:20+00:00,https://twitter.com/2timemal/status/1258288037416460288,Tesla stock holders shivering in their boots rn ,2timemal,3,1,,,4,0.0,0.0,0.9471791705356903,0.05282082946430722,0.8943583410713831
54,2020-05-07 04:38:19+00:00,https://twitter.com/bambiiquacks/status/1258254812883243010,ben has a tesla guys ,bambiiquacks,10,0,,,10,0.0,0.0,0.5710079199431051,0.4289920800568963,0.14201583988620875
55,2020-05-07 03:13:26+00:00,https://twitter.com/AnshumanRai3/status/1258233452580737026,"Yo @elonmusk, where's the Roadster? @Tesla",AnshumanRai3,0,0,,,0,0.0,0.0,0.9504293147981706,0.04957068520182774,0.9008586295963429
56,2020-05-08 04:26:08+00:00,https://twitter.com/kevin22262/status/1258614136415514625,@elonmusk This a huge privacy and security issue &amp; the fact that you want to CHARGE someone to KEEP what they already BOUGHT is BULLSHIT. Researcher Discovers That Old #Tesla Media Control Units Are Full Of Owner's Private Data Even After A Factory Reset https://jalopnik.com/researcher-discovers-that-old-tesla-media-control-units-1843322544,kevin22262,0,0,,#Tesla,0,0.21250000000000002,0.5062500000000001,0.0004598542641660128,0.9995401457358419,-0.9990802914716759
